[YYYY-MM-DD HH:mm:SS],AAPL,ADBE,ADP,AMD,AMZN,ASML,ATVI,AVGO,CRM,CSCO,FISV,GOOGL,IBM,INFY,INTC,INTU,META,MSFT,NDX,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SIRI,TSLA,TXN,VMW
17/09/2015 16:00,28.4825,80.34,79.43,1.89,26.944,92.78,30.98,130.64,72.31,25.89,43.805,33.583,148.11,8.875,29.72,85.77,94.36,44.26,4385.54,104.21,74.62,5.8275,36.73,33.3351,55.01,3.86,17.466,48.15,80.7
17/09/2015 16:30,28.4925,78.2,79.43,1.89,26.9055,92.79,30.98,130.62,72.3,25.88,43.8,33.5835,147.55,8.875,29.7,85.77,94.22,44.25,4384.96,103.9999,74.61,5.8275,36.8,33.32,54.93,3.86,17.47133333,48.15,80.54
18/09/2015 10:00,28.3225,82.868,78.96,1.8701,26.904,89.94,30.97,128.39,71.18,25.37,43.275,33.3,145.02,8.795,29.19,85.49,93.67,43.5094,4338.9,102.7414,74.21,5.8125,36.32,33.04,54.26,3.86,17.27533333,47.955,79.67
18/09/2015 10:30,28.4775,83.89,79.5,1.88,27.1,90.29,31.17,129.13,72.206,25.57,43.595,33.309005,145.8,8.8,29.37,85.96,94.335,43.675,4358.46,102.21,74.78,5.81625,36.7,33.015,54.67,3.875,17.388,48.32,79.87
18/09/2015 11:00,28.385,83.26,79.66,1.89,27.085,90.72,30.975,128.71,72.285,25.59,43.57,33.2325,145.47,8.775,29.3598,85.76,94.3,43.69,4352.53,102.27,74.6,5.84375,36.85,33.075,54.65,3.86,17.39866667,48.54,79.72
18/09/2015 11:30,28.4325,82.63,79.66,1.9,27.159,90.43,30.95,128.18,72.04,25.62,43.58,33.3245,145.1314,8.75,29.265,85.86,94.6,43.7421,4356.84,103.2305,74.9,5.85,36.83,33.31,54.66,3.865,17.52133333,48.4,79.88
18/09/2015 12:00,28.5075,82.13,79.79,1.9,27.268235,90.86,30.93,128.85,72,25.711,43.695,33.4315,145.28,8.7466,29.33,85.96,95.02,43.85,4366.13,103.76,74.5,5.84,36.74,33.76,54.85,3.88,17.50666667,48.48,79.93
18/09/2015 12:30,28.425,81.29,79.44,1.895,27.1415,90.47,30.81,127.84,71.6,25.595,43.495,33.274,144.8,8.73,29.215,85.95,94.3251,43.6,4345.85,103.54,74.13,5.82,36.6,33.51,54.7,3.86,17.38666667,48.255,79.48
18/09/2015 13:00,28.3775,81.12,79.44,1.865,27.1665,90.62,30.93,127.9599,71.66,25.55,43.475,33.309,144.63,8.7325,29.09,85.9,94.52,43.54,4345.74,103.41,74.08,5.81915,36.6,33.51,54.66,3.85,17.32433333,48.165,79.27
18/09/2015 13:30,28.46375,81.18,79.42,1.86,27.103,90.46,30.87,127.24,71.46,25.54,43.44,33.25,144.41,8.725,28.985,85.69,94.2001,43.48,4339.1,103.527,74,5.8025,36.555,33.36,54.52,3.855,17.30133333,48.17,79.25
18/09/2015 14:00,28.35125,80.79,78.89,1.86,27.0015,89.76,30.76,126.9299,71.18,25.465,43.3,33.139,144.105,8.7025,28.8255,85.44,93.89,43.37,4323.83,102.5983,73.87,5.79025,36.345,33.13,54.19,3.84,17.27976,47.92,78.93
18/09/2015 14:30,28.4625,81.56,79.345,1.865,27.1775,90.46,30.98,127.507,71.7475,25.61,43.47,33.2335,144.64,8.7225,29.03,85.67,94.22,43.59,4342,103.06,74.26,5.815,36.59,33.05,54.54,3.84,17.392,48.13,79.23
18/09/2015 15:00,28.485,81.63,79.22,1.8601,27.1253,90.66,30.945,127.164,71.64,25.599,43.38,33.177,144.9,8.72,29.0301,85.66,94.31,43.62,4340.16,102.95,74.4,5.82375,36.63,32.9999,54.505,3.81,17.374,48.16,79.18
18/09/2015 15:30,28.455,81.56,79.01,1.855,26.979,89.765,30.945,127.05,71.41,25.545,43.305,33.1045,144.47,8.6925,28.99,85.46,94.02,43.48,4327.36,102.498,74.13,5.8125,36.61,32.895,54.275,3.82,17.33133333,47.89,79.09
18/09/2015 16:00,28.372475,81.25,79,1.86,27.0295,90.01,31.13,127.55,71.39,25.54,43.265,33.046,144.51,8.7125,29.01,85.49,94.4,43.48,4324.36,102.61,74.37,5.825,36.55,32.9,54.44,3.795,17.37466667,47.82,79.1
18/09/2015 16:30,28.4,81.69,79.01,1.85,27.0305,90.01,31.1,127.89,71.4,25.58,43.265,33.046,145,8.71,29.02,85.49,94.35,43.52,4323.86,102.5,74.36,5.8225,36.38,32.92,54.45,3.8,17.35,47.81,79.1
21/09/2015 10:00,28.58,82.79,79.56,1.86,27.1315,90.6,31.281,128.5,71.84,25.61,43.73,33.137,145.24,8.7925,29.17,85.39,94.95,43.9,4349.36,102.023,74.48,5.80625,36.61,33.69,54.185,3.86,17.6688,47.73,79.94
21/09/2015 10:30,28.5475,83.3,79.99,1.89,27.2785,90.57,31.43,128.81,72.19,25.65,43.965,33.1555,145.67,8.8375,29.185,85.6,95.52,44.2,4356.43,102.94,75.45,5.85,36.71,33.93,54.365,3.86,17.81066667,47.81,79.866
21/09/2015 11:00,28.67375,83.16,80.25,1.87,27.4195,90.54,31.46,128.8,72.21,25.74,43.985,33.2695,146.2773,8.845,29.22,85.97,96.06,44.305,4365.84,103.02,75.29,5.88625,36.925,34.355,54.6,3.865,18.01333333,47.79,80.11
21/09/2015 11:30,28.6925,83.2543,80.26,1.88,27.450075,90.23,31.515,128.28,72.15,25.745,43.985,33.3785,146.42,8.8525,29.23,86.3,96.2,44.29,4363.51,102.75,75.18,5.8725,36.89,34.58,54.55,3.865,17.97133333,47.74,80.39
21/09/2015 12:00,28.57,82.6,79.97,1.86,27.325,89.41,31.4,127.41,71.635,25.56,43.85,33.1965,146.21,8.86005,29.12,86.06,95.69,44.16,4340.89,101.819,74.36,5.85,36.73,34.17,54.44,3.86,17.92933333,47.44,80.13
21/09/2015 12:30,28.546,82.72,79.76,1.86,27.194,89.44,31.35,127.06,71.54,25.5299,43.77,33.135,146.1775,8.8675,29.1199,86.25,95.41,44.12,4328.53,101.3,74.11,5.8275,36.76,34.111,54.365,3.8501,17.854,47.37,79.77
21/09/2015 13:00,28.465,82.27,79.42,1.84,27.0835,88.955,31.2799,126.41,71.28,25.405,43.595,32.9715,145.79,8.8725,29,86,94.92,43.905,4305.3,100.42,73.86,5.825,36.66,34.035,54.05,3.86,17.708,47.125,79.48
21/09/2015 13:30,28.538,82.815,79.77,1.845,27.23975,89.105,31.43,127.086,71.84,25.44,43.78,33.1695,146.2399,8.895,29.027,86.58,95.335,44.06,4324.67,100.572,74.51,5.835,36.775,34.07,54.09,3.855,17.77466667,47.24,79.9699
21/09/2015 14:00,28.615,83.11,79.89,1.84,27.222,89.05,31.43,126.86,72.01,25.48,43.805,33.14,146.48,8.9375,29.04,86.87,95.33,44.17,4321.49,100.2404,74.48,5.8375,36.825,34.165,54.13,3.865,17.1188,47.19,79.84
21/09/2015 14:30,28.705,83,79.8,1.84,27.2815,89.06,31.42,126.78,72.09,25.505,43.8,33.161,146.46,8.9425,29.09,86.64,95.41,44.19,4323.14,99.7418,74.24,5.8625,36.845,34.195,54.193,3.865,17.45566667,47.25,79.75
21/09/2015 15:00,28.81225,83.58,80.15,1.84,27.417,89.3,31.52,127.43,72.54,25.61,44.005,33.3745,146.86,8.9575,29.2337,87.2555,95.99,44.41,4342.49,100.6796,74.84,5.88625,37.025,34.29,54.49,3.865,17.51333333,47.485,80.12
21/09/2015 15:30,28.83,83.43,80.085,1.845,27.427,89.41,31.57,127.34,72.36,25.585,43.98,33.3965,146.69,8.955,29.2,87.15,95.68,44.34,4339.91,100.46,74.61,5.8825,36.96,34.375,54.49,3.855,17.54733333,47.525,79.94
21/09/2015 16:00,28.805,83.32,79.93,1.82,27.4195,89.38,31.52,127.32,72.14,25.55,43.915,33.3535,146.48,8.935,29.17,86.81,95.54,44.13,4337.94,100.3,74.4,5.8825,36.83,34.24,54.39,3.85,17.61466667,47.45,79.86
21/09/2015 16:30,28.8625,83.3367,79.916,1.8299,27.4405,89.4,31.5263,127.26,72.98,25.5451,43.9138,33.35567,146.56,8.93,29.1658,86.8274,95.61,44.1188,4336.13,100.35,74.41,5.883675,36.83,34.2569,54.4009,3.85,17.61333333,47.4595,79.83
22/09/2015 10:00,28.42,82.533,78.68,1.7699,26.9875,87.76,31.26,124.57,71.56,25.05,43.305,32.76,144.53,8.905,28.83,86.05,93.906,43.54,4269.29,99.12,73.5,5.7725,36.39,33.76,54.05,3.83,17.34600667,46.8,79.2
22/09/2015 10:30,28.428,82.69,78.555,1.78,26.8935,87.07,31.325,124.47,71.43,25.03,43.275,32.672,144.13,8.89495,28.6843,86.02,93.54,43.5,4265.26,98.94,73.085,5.735,36.33,33.73,54.075,3.835,17.18466667,46.48,78.42
22/09/2015 11:00,28.31125,82.66,78.53,1.7236,26.8265,86.56,31.145,124.89,71.2,25.035,43.2,32.5985,143.95,8.855,28.715,86.06,92.94,43.455,4251.11,98.55,72.52,5.73375,36.235,33.44,53.85,3.83,17.22633333,46.56,78.0099
22/09/2015 11:30,28.257075,82.9,78.49,1.725,26.7215,86.45,31.17,125.54,71.195,25.04,43.155,32.56,144.04,8.85,28.711,86.05,92.75,43.5765,4247.36,97.8694,72.32,5.745,36.21,33.58,53.86,3.825,17.23933333,46.61,78.59
22/09/2015 12:00,28.255,83.4299,78.62,1.735,26.7615,86.62,31.29,125.15,71.3884,25.12,43.15,32.4985,144.29,8.8325,28.78,86.06,92.79,43.7,4250.89,97.88,72.66,5.7425,36.21,33.3801,53.93,3.84,17.18666667,46.74,78.37
22/09/2015 12:30,28.225,83.26,78.69,1.745,26.825,86.795,31.3457,125.4,71.395,25.124,43.13,32.487,144.25,8.84,28.77,85.84,92.45,43.6301,4252.94,98.12,72.62,5.75375,36.135,33.356,53.88,3.84,17.30866667,46.87,78.28
22/09/2015 13:00,28.16125,83.27,78.43,1.725,26.792,86.14,31.29,124.11,71.14,24.9999,43.03,32.394,143.91,8.83,28.54,85.69,92.25,43.4929,4239.11,97.67,72.37,5.71875,35.98,33.265,53.6699,3.825,17.24733333,46.555,78.06
22/09/2015 13:30,28.1425,83.31,78.449,1.735,26.7425,86.05,31.27,124.0902,71.17,24.985,42.99,32.3115,143.94,8.8275,28.51,85.922,92.06,43.39,4234.77,97.161,72.28,5.70025,36.02,33.31,53.6,3.83,17.26066667,46.54,78
22/09/2015 14:00,28.275,83.87,78.67,1.74,26.7835,86.23,31.29,124.21,71.18,25.115,43.07495,32.4205,144.206,8.8325,28.5701,86.24,92.21,43.635,4248.8,97.72,72.45,5.708,36.106,33.4,53.755,3.83,17.35266667,46.52,78.215
22/09/2015 14:30,28.27,83.83,78.68,1.735,26.67,86.08,31.3066,124.34,71.32,25.0801,43.099,32.33,143.97,8.825,28.52,86.24,92.15,43.599,4250.34,97.455,72.95,5.7025,36.1,33.43,53.7101,3.835,17.33533333,46.46,78.4
22/09/2015 15:00,28.305,84.27,78.92,1.735,26.75325,86.15,31.29,124.47,71.3,25.1,43.085,32.4575,144.08,8.825,28.5899,86.8269,92.56,43.75,4260.94,98.347,73.27,5.7125,36.1932,33.4601,53.81,3.84,17.36,46.54,78.73
22/09/2015 15:30,28.2775,84.67,79.07,1.731,26.82524,86.47,31.315,124.45,71.5798,25.14,43.1575,32.5995,144.11,8.8575,28.645,86.97,92.87,43.92,4268.28,98.37,73.2,5.72375,36.259,33.45,53.815,3.835,17.39333333,46.62,78.88
22/09/2015 16:00,28.3425,84.67,79.17,1.735,26.92,86.72,31.41,124.71,71.64,25.14,43.14,32.6565,144.39,8.87,28.66,86.86,92.95,43.9,4274.25,98.48,73.07,5.725,36.19,33.33,53.93,3.85,17.38266667,46.61,79.19
22/09/2015 16:30,28.37,84.63,79.19,1.73,26.9015,86.68,31.39,124.5184,71.65,25.18,43.14,32.692,144.38,8.875,28.85,86.85,92.93,43.9,4274.1,98.35,73.06,5.7225,36.19,33.35,53.94,3.85,17.408,46.61,79.18
23/09/2015 10:00,28.46725,84.32,79.17,1.74,26.922,84.91,31.29,125.52,71.6,25.195,43.15875,32.634,143.88,8.915,28.81,86.93,93.19,43.97,4271.57,98.6499,73.075,5.74875,36.03,33.51,53.645,3.85,17.3164,46.66,78.53
23/09/2015 10:30,28.48725,85.41,79.46,1.74,26.9395,84.55,31.38,126.13,72.08,25.26,43.3275,32.773,143.92,8.955,28.87,87.42,93.88,44.08,4284.76,98.49,73.99,5.745,36.07,33.83,53.86,3.855,17.348,46.7,78.48
23/09/2015 11:00,28.535,85.82,79.525,1.7664,27.037575,84.76,31.49,127.24,72.22,25.225,43.37,32.8,144.04,8.935,29,87.88,94.04,44.02,4291.39,99.19,74.16,5.775,36.1,34.04,53.84,3.86,17.33933333,46.74,78.82
23/09/2015 11:30,28.435,85.55,79.0997,1.752,26.896,84.17,31.31,126.32,71.81,25.13,43.315,32.7305,143.36,8.9075,28.81,87.54,93.496,43.81,4273.68,98.6,73.435,5.7575,36.06,33.86,53.575,3.855,17.21559333,46.62,78.38
23/09/2015 12:00,28.384975,85.31,79.04,1.745,26.77925,84.02,31.33,126.09,71.6,25.14,43.27,32.8,143.16,8.8875,28.73,87.58,93.55,43.659,4264.96,98.32,73.17,5.735,35.89,33.78,53.47,3.855,17.196,46.4,78.35
23/09/2015 12:30,28.4575,85.29,79,1.735,26.7765,84.08,31.33,126.009,71.58,25.14,43.295,32.7635,142.81,8.8425,28.675,87.73,93.42,43.585,4263.62,98.17,73.09,5.7275,35.88,33.8,53.405,3.84,17.26533333,46.38,78.25
23/09/2015 13:00,28.4875,85.765,79.22,1.735,26.8835,84.145,31.45,125.86,71.86,25.2,43.475,32.9115,143.3,8.8475,28.61,87.99,93.81,43.73,4272.24,98.67,73.4,5.7425,35.91,33.95,53.5399,3.83,17.324,46.465,78.47
23/09/2015 13:30,28.435,85.39,79.245,1.735,26.8165,83.8,31.38,125.945,71.58,25.14,43.47,32.823,143.23,8.835,28.7,87.53,93.5367,43.73,4264.83,97.99,73.17,5.745,35.88,33.96,53.443,3.83,17.30599333,46.48,78.37
23/09/2015 14:00,28.553,85.725,79.51,1.725,26.98929,83.96,31.475,126.21,71.96,25.23,43.69,32.940695,143.78,8.8525,28.755,88.07,94.02,43.855,4280.5,98.69,73.35,5.7575,35.9301,34.21,53.605,3.835,17.35,46.56,78.62
23/09/2015 14:30,28.58075,85.647,79.54,1.715,26.9355,84.17,31.5,126.27,71.942,25.26,43.68,32.9035,143.78,8.845,28.76,87.91,94.0708,43.86,4279.55,98.076,73.39,5.76,35.955,34.14,53.6499,3.84,17.324,46.59,78.66
23/09/2015 15:00,28.545,85.44,79.46,1.7,26.849,83.89,31.57,125.63,71.78,25.26,43.645,32.7235,143.76,8.8375,28.76,87.72,93.92,43.9,4271.45,98.08,73.01,5.74,35.962,34.0565,53.65,3.831,17.35362,46.53,78.51
23/09/2015 15:30,28.598425,85.33,79.38,1.704,26.81,83.85,31.62,125.575,71.84,25.28,43.7,32.6965,143.68,8.83,28.72,87.635,94.04,43.96,4274.37,98.02,72.95,5.7475,35.99,34.095,53.675,3.84,17.37066667,46.555,78.56
23/09/2015 16:00,28.585,85.5,79.37,1.69,26.8035,83.88,31.625,125.52,71.98,25.29,43.69,32.664,143.6,8.83,28.745,87.59,93.98,43.88,4273.92,98.06,72.99,5.75,35.99,34.17,53.57,3.835,17.404,46.58,78.68
23/09/2015 16:30,28.54,85.5,79.37,1.69,26.825,83.88,31.52,125.7506,71.99,25.29,43.69,32.7125,143.66,8.825,28.77,87.59,93.95,43.96,4273.53,98.01,72.99,5.75,35.99,34.22,53.56,3.83,17.40266667,46.58,78.63
24/09/2015 10:00,28.2575,84.34,78.49,1.66,26.5055,83.11,31.09,121.59,70.75,25.01,43.245,32.38,142.72,8.845,28.05,87.03,92.61,43.38,4224.19,98.52,71.85,5.6675,35.4301,33.68,52.42,3.8,17.22333333,45.82,77.89
24/09/2015 10:30,28.21775,84.22,78.2757,1.67,26.431,82.32,31.19,120.55,70.8602,24.95,43.245,32.267,142.75,8.855,27.9,86.98,92.553,43.42,4212.87,97.86,71.41,5.6275,35.48,33.79,52.54,3.775,17.16,45.71,77.95
24/09/2015 11:00,28.1325,83.88,78.24,1.67,26.29,82.4,31.01,119.887,70.53,25.03,43.315,32.1975,142.95,8.805,27.94,87.025,92.405,43.41,4205.99,99.2,71.01,5.66,35.43,33.455,52.64,3.775,17.13333333,45.755,77.8
24/09/2015 11:30,28.15525,83.89,78.53,1.675,26.2855,82.81,31.035,119.87,70.68,25.03,43.295,32.2845,143.03,8.79,28.045,87.2,92.48,43.4,4204.96,99.3816,71.24,5.695,35.52,33.505,52.774,3.79,17.112,45.76,77.8
24/09/2015 12:00,28.29975,84.05,78.88,1.675,26.37702,83.3,31.17,120.87,70.9,25.07,43.455,32.2945,143.44,8.83,28.23,87.4739,92.67,43.5461,4217.15,99.37,71.34,5.74875,35.635,33.6,53.12,3.785,17.25733333,46.07,77.9
24/09/2015 12:30,28.385,84.06,78.94,1.67,26.3905,83.66,31.2799,121.5,71.05,25.115,43.535,32.3805,143.73,8.835,28.25,87.68,93.17,43.61,4226.38,98.8099,71.32,5.7575,35.737,33.6401,53.1039,3.785,17.268,46.13,77.98
24/09/2015 13:00,28.35,83.79,78.85,1.67,26.385,83.4,31.24,120.75,70.9,25.05,43.45,32.28,143.51,8.8,28.2,87.64,93.19,43.55,4217.93,99.387,71.3,5.7625,35.755,33.61,52.8507,3.775,17.25466667,46.02,77.85
24/09/2015 13:30,28.34,83.53,78.92,1.675,26.3795,83.3,31.18,120.6,70.84,25.05,43.43,32.35375,143.57,8.825,28.2,87.605,93.31,43.6,4215.79,99.35,71.09,5.7625,35.677,33.635,52.85,3.78,17.26466667,46,77.88
24/09/2015 14:00,28.425,83.52,79.09,1.675,26.381,83.82,31.25,121.04,71.03,25.175,43.525,32.388,143.92,8.8175,28.29,87.82,93.26,43.68,4222.45,99.66,71.27,5.8025,35.865,33.63,52.93,3.78,17.352,46.25,78.16
24/09/2015 14:30,28.595775,83.92,79.3,1.685,26.5045,84.23,31.375,122.9,71.39,25.31,43.625,32.55825,144.33,8.81,28.395,88.06,93.77,43.79,4242.07,101.24,71.49,5.865,36.01,33.92,53.14,3.795,17.412,46.47,78.53
24/09/2015 15:00,28.8175,84.44,79.664,1.715,26.6805,84.55,31.56,124.77,71.87,25.42,43.84,32.625,144.81,8.865,28.61,88.24,94.58,44.001,4266.08,101.68,71.65,5.905,36.14,33.94,53.38,3.805,17.51066667,46.76,78.87
24/09/2015 15:30,28.7635,84.225,79.7,1.72,26.6765,84.37,31.51,124.22,71.87,25.45,43.86,32.7315,144.67,8.835,28.58,87.98,94.45,44.045,4266.81,102.351,72.07,5.8875,36.134,33.985,53.375,3.805,17.50066667,46.73,78.95
24/09/2015 16:00,28.75,83.91,79.58,1.72,26.687,84.1999,31.49,124.1,71.74,25.411,43.82,32.763,144.44,8.835,28.48,87.86,94.41,43.91,4261.85,103.8,72.12,5.86,36.08,33.92,53.27,3.78,17.54133333,46.75,78.83
24/09/2015 16:30,28.7625,83.91,79.58,1.72,26.6935,84.2,31.49,124.1434,71.71,25.46,43.82,32.7455,144.41,8.84,28.48,87.86,94.38,43.94,4261.1,103.8,72.12,5.86,36.06,33.91,53.27,3.79,17.542,46.75,78.82
25/09/2015 10:00,29.02,84.06,80.74,1.72,26.9825,86.54,31.7663,126.55,72.91,26.14,43.99,32.6505,145.14,8.885,28.86,89.38,95.23,44.65,4297.89,103.78,72.8596,6.00125,36.24,34.2765,53.88,3.81,17.64866667,47.33,79.749
25/09/2015 10:30,28.8875,83.6,80.68,1.7221,26.8526,86.13,31.77,126.375,72.85,26.075,44.05,32.5885,144.84,8.846,28.815,88.96,95.09,44.525,4279.76,102.5033,73.45,5.92625,36.15,34.23,53.55,3.8101,17.614,46.99,79.28
25/09/2015 11:00,28.9425,84.06,80.975,1.7135,26.9625,86.71,32.08,127.18,73.2606,26.1032,44.335,32.654,145.28,8.8725,28.98,89.21,95.4399,44.704,4297.38,103.54,74.24,5.982,36.195,34.235,53.63,3.815,17.66066667,47.3,79.48
25/09/2015 11:30,28.9725,84.05,81.13,1.711,26.876,86.57,32.145,127.32,73.19,26.0701,44.345,32.602,145.49,8.9125,28.9575,89.35,95.39,44.675,4294.39,104.039,74.035,6,36.215,34.1,53.5757,3.8125,17.57933333,47.22,79.75
25/09/2015 12:00,28.8525,83.77,80.96,1.7,26.8465,86.24,32.24,127.65,73.27,26.06,44.3625,32.4525,145.35,8.905,28.94,89.16,95.21,44.5843,4285.65,103.785,73.79,6.015,36.24,34.04,53.51,3.815,17.50066667,47.31,79.55
25/09/2015 12:30,28.715,83.61,80.88,1.685,26.7675,85.89,32.05,127.46,73.21,26.01,44.355,32.433,145.23,8.9025,28.91,89.16,94.885,44.48,4273.83,103.59,73.55,5.9725,36.21,33.805,53.36,3.815,17.464,47.22,79.28
25/09/2015 13:00,28.855,83.93,81.085,1.7,26.7835,86.18,32.06,128.04,73.35,26.18,44.445,32.531,145.63,8.925,28.96,89.41,94.82,44.57,4283.55,103.977,74.025,5.9675,36.2501,33.95,53.585,3.815,17.51933333,47.4,79.4
25/09/2015 13:30,28.8775,83.82,81.2,1.7,26.803005,86.27,32.34,128.655,73.38,26.225,44.395,32.5875,146.05,8.9175,29.02,89.36,94.719,44.5101,4283.34,104.03,73.64,5.9775,36.2,33.975,53.62,3.815,17.54666667,47.435,79.5
25/09/2015 14:00,28.8075,83.75,81.31,1.7,26.771,86.21,32.243,128.465,73.26,26.255,44.3825,32.6255,146.07,8.9125,29.05,89.01,94.65,44.46,4276.19,103.9,73.49,5.965,36.21,33.915,53.53,3.815,17.49266667,47.46,79.59
25/09/2015 14:30,28.7325,83.45,80.77,1.69,26.562005,85.68,31.99,127.41,73.04,26.08,44.08,32.402,145.5,8.89,28.905,88.47,94.14,44.24,4245.58,103.36,73.02,5.915,36.1,33.86,53.29,3.8049,17.34933333,47.17,79.49
25/09/2015 15:00,28.715,83.11,80.47,1.68,26.4447,85.24,32,126.68,72.58,26.045,43.94,32.275,145.19,8.925,28.82,88.13,93.42,44.08,4234.44,103.12,72.5,5.8925,36.125,33.76,53.24,3.79,17.27733333,47.2,79.15
25/09/2015 15:30,28.71505,82.98,80.24,1.68,26.23225,85.31,31.96,126.41,72.39,25.985,43.87,32.151,145.0597,8.9,28.77,87.9,92.33,43.94,4219.7,102,72.57,5.88,36.04,33.6,53.23,3.775,17.19666667,47.05,79.04
25/09/2015 16:00,28.6875,83.13,80.31,1.725,26.2125,85.36,32.06,126.75,72.45,26.02,43.895,32.0085,145.31,8.9125,28.82,87.88,92.78,43.96,4225.88,102.24,72.85,5.9025,36.06,33.77,53.23,3.8,17.13733333,47.17,79.16
25/09/2015 16:30,28.7025,83.19,80.3,1.74,26.1995,85.35,32.1138,126.74,72.44,26.05,44.20455,32.0225,145.26,8.905,28.81,87.88,92.72,43.94,4224.74,102.16,72.86,5.9075,36.05,33.77,53.22,3.81,17.12666667,47.17,79.12
28/09/2015 10:00,28.17,82.1,80.34,1.66,25.5625,82.77,32.11,125.32,72.16,25.77,43.68,31.696,145.27,8.9125,29.24,87.54,90.14,43.91,4168.23,101.1399,71.6932,5.897525,35.91,33.03,53.0613,3.78,17.11066667,47.22,78.46
28/09/2015 10:30,28.3075,82.03,80.27,1.67,25.5375,82.85,32.07,125.207,71.86,25.86,43.56,31.712,144.86,8.8975,29.205,87.71,89.98,44.07,4170.2,101.4,70.98,5.87875,36.02,32.91,52.89,3.77,16.99933333,47.35,78.22
28/09/2015 11:00,28.41,82.1,79.65,1.68,25.4335,83,31.91,124.94,72.0904,25.82,43.25,31.7045,143.9,8.9025,29.105,87.55,89.994,43.915,4168.1,100.96,71.18,5.8775,36.06,32.93,52.95,3.765,16.99,47.3,78.25
28/09/2015 11:30,28.27825,81.63,79.3,1.67,25.3365,83.36,31.64,123.7525,71.69,25.665,42.965,31.551,143.23,8.9,28.935,87.245,89.555,43.69,4145.34,101.76,70.9,5.8475,36.0338,32.85,52.83,3.76,16.94866667,47.14,78.04
28/09/2015 12:00,28.25525,81.25,79.335,1.675,25.1825,83.42,31.65,123.52,71.095,25.64,42.93,31.212,143.29,8.8925,28.89,87.4,89.2399,43.66,4138.02,101.27,69.89,5.8275,35.885,32.54,52.84,3.755,16.838,47.1475,78.22
28/09/2015 12:30,28.28465,81.11,79.35,1.66,25.25225,83.4,31.69,123.31,70.78,25.69,42.84,31.3,143.23,8.87,28.9049,87.63,89.399,43.64,4138.91,101.75,70.35,5.845925,35.97,32.52,52.91,3.755,16.95666667,47.21,78.23
28/09/2015 13:00,28.28875,80.63,79.04,1.66,25.11555,83.08,31.525,122.3,70.31,25.635,42.65,31.327,142.99,8.855,28.91,87.12,88.86,43.6101,4122.27,101.15,69.68,5.83375,35.93,32.4,52.95,3.745,16.894,47.14,78.05
28/09/2015 13:30,28.3125,80.38,79.07,1.665,25.074995,83.13,31.42,122.21,69.91,25.6951,42.635,31.3105,143,8.845,28.965,87.05,88.5765,43.585,4119.51,101.09,69.99,5.83625,35.92,32.39,53.04,3.755,16.696,47.12,77.94
28/09/2015 14:00,28.2875,80.09,78.87,1.68,24.8855,83.2,31.25,121.93,69.56,25.715,42.56,30.947,142.94,8.845,28.98,86.89,88.32,43.61,4109.37,100.54,69.7,5.8175,35.93,32.275,53.01,3.74,16.63333333,47.12,77.575
28/09/2015 14:30,28.2975,80.29,78.87,1.68,24.9075,83.32,31.34,121.69,69.38,25.77,42.375,30.9925,142.98,8.8675,28.96,86.94,88.81,43.64,4107.47,99.65,69.52,5.815,35.92,32.32,53.04,3.72,16.55376,47.08,77.24
28/09/2015 15:00,28.18875,80.5,78.72,1.68,24.9625,83.24,31.27,121.43,69.61,25.75,42.325,31.1215,142.8135,8.89,28.88,86.65,89.0201,43.395,4107.01,98.763,69.24,5.8125,35.685,32.39,52.87,3.71,16.6,47.125,77.18
28/09/2015 15:30,28.1575,80.49,78.67,1.67,25.0465,83.16,31.29,121.08,69.14,25.66,42.38,31.017,142.67,8.89,28.79,86.44,88.72,43.235,4097.92,97.915,68.775,5.81875,35.51,32.1769,52.64,3.7,16.47,47.12,76.92
28/09/2015 16:00,28.115,80.51,78.62,1.67,25.1915,83.08,31.31,120.85,69.04,25.65,42.265,31.206,142.56,8.9175,28.76,86.22,89.19,43.3,4103.76,99.47,69.05,5.825,35.44,32.26,52.54,3.71,16.55066667,46.95,77.14
28/09/2015 16:30,28.14,80.52,78.62,1.67,25.203,83.08,31.31,120.85,69.04,25.66,42.265,31.2125,142.52,8.915,28.76,86.22,89.3,43.29,4103.47,99.58,69.03,5.825,35.44,32.15,52.54,3.7,16.61933333,46.95,77.13
29/09/2015 10:00,28.275,80.23,78.7,1.655,25.4105,83.49,30.965,120.44,69.41,25.75,42.415,31.50775,141.76,8.945,29,86.57,89.21,43.36,4124.45,98.9,68.38,5.85875,35.555,31.86,52.66,3.68,16.7267,46.98,77.24
29/09/2015 10:30,28.3675,80.42,78.83,1.66,25.483,84.57,31.085,122.23,69.5,25.89,42.45,31.595395,142.15,8.96,29.24,86.89,89.9865,43.52,4152.25,99.02,69.375,5.9275,35.555,31.92,52.851,3.72,16.96533333,47.44,78.2
29/09/2015 11:00,28.2225,80.13,78.66,1.66,25.25925,84.8,30.83,120,69.32,25.855,42.4,31.5995,141.96,8.97,29.135,86.84,88.88,43.52,4134.92,99.9,68.95,5.8925,35.57,31.95,52.67,3.715,16.84932667,47.37,77.75
29/09/2015 11:30,28.0975,79.86,78.64,1.65,25.2344,84.9,31,119.07,69.03,25.885,42.415,31.7055,142.005,9.025,29.09,86.92,89,43.49,4128.74,100.15,69.07,5.875,35.43,31.86,52.62,3.695,16.67533333,47.25,77.75
